name,review
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Glattbrugg,
VetTrust Kleintierpraxis Gümligen,"Ausserordentlich freundlicher Tierarzt. Tierarzt und Assistentin waren sehr einfühlsam zu unserer Katze.
Empfangsmitarbeiterin war recht gestresst, weil momentan alleine. Trotz Telefonen, Kunden, Assistenz beim Tierarzt war sie sehr freundlich und behielt stets den Überblick.
Wir werden sicher auch weiter zu dieser Tierpraxis gehen."
VetTrust Kleintierpraxis Gümligen,"Mein Kater Kiran und ich sind vom Praxisteam sehr freundlich empfangen worden. Kiran ist vom Tierarzt mit Unterstützung der leitenden TPA äusserst kompetent und sorgfältig behandelt worden - mit enorm viel Gespür für den scheuen und ängstlichen Kater.
Die Ergebnisse und die Möglichkeiten einer weiterführenden Untersuchung, was Kirans chronischen Schnupfen betrifft, sind mir ausführlich erklärt worden.
Ich kann die Praxis nur weiter empfehlen.
Ganz herzlichen Dank dem Team!"
VetTrust Kleintierpraxis Gümligen,"Sehr empfehlenswert: Telefonische Terminvereinbarung war freundlich und unkompliziert. Vor Ort waren alle TPA auch sehr freundlich und nur sehr kurze Wartezeit (ich war zu früh da). Dr. Kiener war ruhig, vorsichtig und kompetent. Mir wurde nichts zusätzliches aufgeschwatzt, Honorar war völlig okay. Bei Bedarf kommen wir gerne wieder!"
VetTrust Kleintierpraxis Gümligen,Die Tierärztin und die Praxisassistentinnen sind super und sehr herzlich- man fühlt sich wohl und ernst genommen in der Vettrust Tierpraxis in Gümligen
VetTrust Kleintierpraxis Gümligen,"Unsere Katze wurde wohl in der Nacht gebissen. Unser Tierarzt hat am Donnerstag immer zu.
Uns wurde am Telefon sehr schnell eine Lösung geboten noch für denselben Tag.

Der Umgang mit dem Tier war sehr herzlich und professionell. Wir sind sehr zufrieden!"
VetTrust Kleintierpraxis Gümligen,"Bin seit längerem immer sehr zufrieden. Ob ich nur kurz ein Medikament abhole oder mit dem Tier hin gehe. Sehr professionelle Handhabung der Probleme meiner Katze. Wellbeeing ist längst wieder eingekehrt bei uns zu Hause, das Verhalten des Tieres ist entspannt und gut."
VetTrust Kleintierpraxis Gümligen,"Ich komme gerne mit unseren Kaninchen in die Praxis. Ich werde stets gut beraten, aufgeklärt und miteinbezogen. Der Umgang mit den beiden Langohren ist liebevoll und professionell."
VetTrust Kleintierpraxis Gümligen,"Der Empfang in der Praxis war sehr freundlich.Die Tierärztin war kompetent, einfühlsam und sehr zugewandt."
VetTrust Kleintierpraxis Gümligen,"Seltsam, wenn die Praxisleitung ad Interim (Marion Schediwy) selbst eine Bewertung abgibt. Ich war einmal bei ihr mit den Katzen...einmal und nie wieder! Hörte mir nicht zu was ich zum Verhalten meiner Katzen zu sagen gehabt hätte. Ich bin kein Tierarzt, aber Experte was das Verhalten meiner Katzen anbelangt! Fühlte mich nicht ernst genommen und sehr von oben herab behandelt. Praxispersonal sehr freundlich."
VetTrust Kleintierpraxis Gümligen,"Für mich ist es absolut unverständlich, dass man sein Tier nicht in den Behandlungsraum begleiten darf. Dass dies während der Corona-Pandemie so praktiziert wird, kann ich noch einigermaßen  nachvollziehen. Dass die das jedoch auch in Zukunft so handhaben wollen (steht auf derer Homepage) ist für mich sehr bedenklich. Ein Tier welches sonst schon verängstigt ist, benötigt den vertrauten Menschen bei sich. Außerdem ist die Kommunikation mit dem Tierarzt auch von großer Wichtigkeit."
VetTrust Kleintierpraxis Gümligen,"Sehr herzlicher Empfang
Kompetente und freundliche, einfühlsame Tierärztin
Sehr schöne, moderne Praxis
Sehr empfehlenswert!"
VetTrust Kleintierpraxis Gümligen,"Wir waren schon paar mal mit unseren zwei Hüpfer in der Praxis. Wir waren stets zufrieden.
Mega Freundlich und absolut professionell."
VetTrust Kleintierpraxis Gümligen,"Die eine schlechte Rezension kann ich überhaupt nicht nachvollziehen. Praxis ist etwas älter aber das Personal ist extrem freundlich.
Auch die Behandlung meiner Katze war zu meiner vollen Zufriedenheit. Auch wenn meine Katze vielleicht nicht der selben Meinung ist 😀"
VetTrust Kleintierpraxis Gümligen,Für einen Bagatellnotfall gleichentags einen Termin erhalten. Gründliche und einfühlsame Untersuchung des erkrankten Büsis im Untersuchungsraum inkl. ausführlicher Erklärung zur Behandlung. Danke!
VetTrust Kleintierpraxis Gümligen,Wir waren mit unserer Katze hier. Wir wurden so freundlich empfangen und sehr gut beraten.
VetTrust Kleintierpraxis Gümligen,"Fr.med.vet Lüthi ist die einfühlsamste,beste und symphatischste Tierärztin die ich kenne.Auch ausserhalb der Öffnungszeiten, hat sie unsere Hunde behandelt."
VetTrust Kleintierpraxis Gümligen,Einmal und nie wieder. Würde nie wieder ein Tier zu dieser Frau bringen.
VetTrust Kleintierpraxis Gümligen,"(Übersetzt von Google) Nettes Personal, aber die Tierärztin war etwas brutal in der Art, Dinge anzukündigen, sie hat keine Pinzette genommen. Es passt nicht zu mir und ich werde nicht zurückkehren.

(Original)
personnel sympa mais la véto était un peu brutale dans la manière d'annoncer les choses, elle n'a pas pris de pincettes. ça ne me convient pas et je n'y retournerai pas."
VetTrust Kleintierpraxis Gümligen,
VetTrust Kleintierpraxis Gümligen,
VetTrust Kleintierpraxis Gümligen,
VetTrust Kleintierpraxis Gümligen,
VetTrust Kleintierpraxis Gümligen,
VetTrust Kleintierpraxis Gümligen,
VetTrust Kleintierpraxis Gümligen,
VetTrust Kleintierpraxis Gümligen,
VetTrust Kleintierpraxis Gümligen,
VetTrust Kleintierpraxis Gümligen,
VetTrust Kleintierpraxis Gümligen,
VetTrust Kleintierpraxis Gümligen,
Kleintierpraxis im Bahnhof Aathal,"Wir sind frische Katzen Besitzer.
Somit war die Wahl nach einem Tierarzt neu für uns.
Bei Herr Spirig haben wir von anfang an ein gutes Gefühl gehabt, auch als eine unserer Katze bei der 2 Impfung ein Problem hatte, wurde am Telefon höfflich und hilfreich darauf eingegangen.
Herr Spirig ist in unseren Augen ein erfahrener und direkter Arzt ( der nicht um den heissen Brei spricht) was wir sehr schätzen.
Er geht auf Fragen ein und nimmt sich Zeit, auch das Team ist freundlich und speditiv.
Wir freuen uns, einen solch guten Tierarzt gefunden zu haben und danken dem ganzen Team für Ihre Arbeit."
Kleintierpraxis im Bahnhof Aathal,"Tierarzt mit Herz
Einmal mehr durften wir erfahren, mit wieviel Liebe Herr Spirig und
sein Team unsere Katze betreut hat...Wir können Ihnen diese Praxis mit Team  nur empfehlen
Danke für alles !!!!!!"
Kleintierpraxis im Bahnhof Aathal,"Ich gehe seit längerem zu Dr. Spirig und bin mehr als zufrieden. Immer super Betreuung der Tiere, sehr einfühlsames und freundliches Team und die Preis-Leistung stimmt.
Kann diesen Tierarzt sehr empfehlen."
Kleintierpraxis im Bahnhof Aathal,"Ich bin jedes Mal wieder begeistert, mit wie viel Einfühlvermögen und Können Herr Dr. Spirig Tiere behandelt. Jeder Eingriff, sei es bei meinem Zwerghamster oder meiner Katze, ist auf Anhieb gelungen und die Tiere merkten aufgrund seines Geschicks nicht einmal viel davon. Top!"
Kleintierpraxis im Bahnhof Aathal,Gehen Sie bei einem Notfall in jedem Fall zu einem anderen Tierarzt!! Ich habe sehr viel Tierarzterfahrung und noch nie eine solch schlechte Betreuung erlebt. Ich würde unter keinen Umständen mehr dort hin gehen. Sehr enttäuschend!
Kleintierpraxis im Bahnhof Aathal,"Bin schon seit Jahren Kunde von Dr. Spirig und kann diese Praxis nur weiterempfehlen. Sehr freundliches Personal und ein erfahrenen, sehr kompetenter Tierarzt, wo mit Herzblut seine Praxis führt. Unsere Vierbeiner sind in dieser Praxis in guten Händen."
Kleintierpraxis im Bahnhof Aathal,"Waren mit unserer Katze dort.. War super sind sehr zufrieden. Und dem Wuschel gehts wieder super.  DANKE VIEL MALS!
Zum weiter empfehlen. 😊"
Kleintierpraxis im Bahnhof Aathal,"Sehr gute Behandlung und liebevoller Umgang mit den Tieren. Auch sehr einfühlsam beim Verlist meiner geliebten Katze. Ein TA zum ""anfassen"""
Kleintierpraxis im Bahnhof Aathal,Unser Tierarzt seit jahren. Ein besseren gibt es für uns nicht. Auch die MA top sehr freundlich und nah.
Kleintierpraxis im Bahnhof Aathal,Ein nettes Praxisteam aber ein total herzloser arroganter Tierarzt. Ich war über seine Worte schockiert!
Kleintierpraxis im Bahnhof Aathal,"Ein erfahrener und freundlicher Tierarzt, ich und meine Hunde fühlen uns bei Ihm und seinem Team super aufgehoben!!"
Kleintierpraxis im Bahnhof Aathal,"Sehr empfehlenswert. Professionelle, Tiergerechte Behandlung. Sehr herzliches Personal 👍🏼"
Kleintierpraxis im Bahnhof Aathal,Ich finde es schlimm wie sie mit Enten umgehen. das ist kein tierarzt für enten!!!
Kleintierpraxis im Bahnhof Aathal,Sehr guter und erfahrener Tierarzt.
Kleintierpraxis im Bahnhof Aathal,Sehr herzliche Mitarbeiter und ein gutes Team.
Kleintierpraxis im Bahnhof Aathal,"(Übersetzt von Google) Dr. Spirig und seine Assistentin sind sehr freundlich und super erfahren. Dr. Spirig ging sehr sensibel auf die Bedürfnisse des Hundes ein und diagnostizierte das Problem sehr pragmatisch, ohne den Hund unnötig zu belasten. Sehr zu empfehlen ist das Veterinäramt, das günstig in der Nähe des Bahnhofs Aathal mit verfügbaren Parkplätzen liegt.

(Original)
Dr Spirig and his assistant are very friendly and super experienced. Dr Spirig was very sensitive to the dog needs and was very pragmatic diagnosing the problem while not putting too much unneeded stress on the dog. Highly recommend the veterinary office which is conveniently set near Aathal train station with available parking spaces."
Kleintierpraxis im Bahnhof Aathal,
Kleintierpraxis im Bahnhof Aathal,
Kleintierpraxis im Bahnhof Aathal,
Kleintierpraxis im Bahnhof Aathal,
Kleintierpraxis im Bahnhof Aathal,
Kleintierpraxis im Bahnhof Aathal,
Kleintierpraxis im Bahnhof Aathal,
Kleintierpraxis im Bahnhof Aathal,
VetTrust Kleintierpraxis & PetSalon Küssnacht,"Wie ist das möglich, dass das Kastrieren einer Katze(w) bei 3 verschiedenen Preisen liegt? Hab das mit einigen Bekannten verglichen und überall waren die Preise einfach „spontan“ gewählt. So ist es uns leider vorgekommen.. Sehr schade, einer der Gründe warum ich euch verlassen musste."
VetTrust Kleintierpraxis & PetSalon Küssnacht,Gestern mussten wir unseren Herzenshund Emma gehen lassen. Frau Wechsler und Frau Fässler haben das sehr einfühlsam und toll gemacht. Sie haben sich viel Zeit genommen und genau die richtigen Worte des Trostes gefunden. Wir danken Ihnen dafür.
VetTrust Kleintierpraxis & PetSalon Küssnacht,"Reibungsloser Ablauf von AZ, freundliches Personal, saubere Praxis, gute Beratung."
VetTrust Kleintierpraxis & PetSalon Küssnacht,"Gute Beratung m, kompetent und preislich fair. Das war in der Praxis nicht immer so."
VetTrust Kleintierpraxis & PetSalon Küssnacht,Sehr freundliche Mitarbeiter die wissen wie mit Tieren umzugehen ist.
VetTrust Kleintierpraxis & PetSalon Küssnacht,"Ich brachte vor einiger Zeit meine Katze  wegen offensichtlichen Zahnschmerzen in die Praxis. Die zuständige Tierärztin untersuchte sie, während ich (wegen Corona) vor dem Behandlungsraum wartete.
Schließlich kam sie zu mir mit einigen Horromeldungen: von einer kompletten Zahnrevision war die Rede, die schnell mal 1700 - 1800 Fr. kosten würde. Ausserdem habe meine Katze sehr stumpfen Fell und in den letzten 2 Jahren ca. 200 Gramm abgenommen, weshalb die Tierärztin auf eine Nierenerkrankung tippte. Einwände meinerseits, dass der Fellzustand auch äußere Einflüsse haben könne und ein Gewichtsverlust von 200 Gramm in 2 Jahren  nicht dramatisch ist, wurden ignoriert.
Es wurde weiterhin die Angst geschürt, auch als ich schon vor Verzweiflung in Tränen ausbrach. Statt empathisch auf mich einzugehen, hörte ich dann von der Ärztin: ""Also, sie müssen mir jetzt schon sagen, wie es weitergeht. Warum weinen Sie denn? Geht es ums Geld?"".
Es wurde meiner Katze dann noch Blut abgenommen,  um die Nierenwerte zu sehen, die vollkommen in Ordnung waren.
Was den doch sehr hohen Kostenvoranschlag betrifft: ich habe meine Katze heute meinem neuen Tierarzt vorgestellt: Kosten für Sedierung und Zahnsteinentfernung + mögliche Zahnentfernung: ca. 300 - 350 Fr.
Vielleicht möchte mir die zuständige Ärztin verraten, wie sie auf diesen Wahnsinnsbetrag kam und warum sie offenkundig Wert auf Panikmache legt."
VetTrust Kleintierpraxis & PetSalon Küssnacht,Super nett und kompetent...unser hund stürmt immer direkt in die praxis...keine Spur von angst
VetTrust Kleintierpraxis & PetSalon Küssnacht,"Nur zu empfehlen! Die Aerzte, Aerztinnen und all die lieben Helfer sind total engagiert und finden sofort einen Draht zu den Vierbeinern. Unser Hund und unsere Katze werden dort fantastisch untersucht und gepflegt. Wir sind froh um diese einmalige Klinik!"
VetTrust Kleintierpraxis & PetSalon Küssnacht,"Spontane Hilfe, als wir auf der Durchreise waren. Toller Service, sehr bemüht und mit Erfolg"
VetTrust Kleintierpraxis & PetSalon Küssnacht,"Wir sind sehr zufrieden mit dieser ""Vet-Praxis"". ...auch unser Kater‼️ Die Ärztinnen und Ärzte nehmen sich Zeit und gehen voll und ganz auf das Tier ein. Nur zu empfehlen ‼️"
VetTrust Kleintierpraxis & PetSalon Küssnacht,"Sehr freundliches, emphatisches Team mit hervorragender Fachkompetenz. Wir fühlen uns mit Hund und Katzen umfassend, fürsorglich und aussserordentlich professionell und  kompetent betreut."
VetTrust Kleintierpraxis & PetSalon Küssnacht,"Super freundliches Personal und die Ärzte nehmen sich Zeit, gehe sehr gerne in dieser Praxis."
VetTrust Kleintierpraxis & PetSalon Küssnacht,Konnte notfall am samstag mittag noch mit dem hund gehen auserhalb der öffnungszeiten sehr kompetent und freundlich. Hat sich die zeit genommen Lotty anzuschauen.
VetTrust Kleintierpraxis & PetSalon Küssnacht,Liebevolle Tierärzte netter Empfang nehmen sich Zeit für gute Beratung komme gerne hier her besten Dank für die tolle Betreuung
VetTrust Kleintierpraxis & PetSalon Küssnacht,"Freundlich, persönlich, kompetent. Fühle mich bestens aufgehoben mit meinem Hund."
VetTrust Kleintierpraxis & PetSalon Küssnacht,Sehr freundliche Personen haben unser Anliegen verstanden und Lösungen angeboten 😎👍
VetTrust Kleintierpraxis & PetSalon Küssnacht,"Nettes Team, freundlicher Empfang, top Betreuung"
VetTrust Kleintierpraxis & PetSalon Küssnacht,Rocky hats sehr gefallen bei der Behandlung und sieht erst noch besser aus 😉
VetTrust Kleintierpraxis & PetSalon Küssnacht,Sehr nettes Personal und helfen wo sie nur können.
VetTrust Kleintierpraxis & PetSalon Küssnacht,"Nur zu empfehlen, gehen sehr liebevoll mit den Tieren um."
VetTrust Kleintierpraxis & PetSalon Küssnacht,Fachlich gute Hilfe für meine Hunde
VetTrust Kleintierpraxis & PetSalon Küssnacht,Herzlichen Dank für die herzliche Betreung
VetTrust Kleintierpraxis & PetSalon Küssnacht,Super 👍
VetTrust Kleintierpraxis & PetSalon Küssnacht,Professionalität
VetTrust Kleintierpraxis & PetSalon Küssnacht,"Unsere Katze wurde durch eine andere Praxis  falsch behandelt. Wir kamen also als Notfall zu euch und sind geblieben. Über 2 Jahre lang habt ihr uns wundervoll versorgt wir haben tausende von chf in unsere Tiere investiert weil uns die Gesundheit so wichtig ist. Dafür danken wir euch

Nun habt ihr leider diese Ärztin bei euch im Team aufgenommen. Sie behandelt uns wie Menschen zweiter Klasse. Seit dem suchen wir nach einer neuen Praxis. Wirklich so schade ☹️"
VetTrust Kleintierpraxis & PetSalon Küssnacht,"Great customer service. Would highly recommend

(Übersetzt von Google)
Toller Kundenservice. Kann es sehr empfehlen"
VetTrust Kleintierpraxis & PetSalon Küssnacht,"We were travelling back to the UK from Italy and our elderly dog suddenly couldn't put her paw to the floor and was obviously in a lot of pain. We rang and were very kindly given an appointment straight away.  The vet was very re-assuring and kind and carefully put a splint and bandage on the leg inscase of ligament damage until we could do further checks back home. Watching him bandage our grumpy terrier was great: a fantastic and very thorough job.  We were so grateful for your kind attention and such friendly service at short notice. Very impressive service.

(Übersetzt von Google)
Wir reisten von Italien zurück nach Großbritannien und unsere ältere Hündin konnte plötzlich ihre Pfote nicht mehr auf den Boden legen und hatte offensichtlich große Schmerzen. Wir riefen an und bekamen freundlicherweise sofort einen Termin. Der Tierarzt war sehr beruhigend und freundlich und legte im Falle eines Bänderschadens vorsichtig eine Schiene und einen Verband am Bein an, bis wir zu Hause weitere Kontrollen durchführen konnten. Ihm beim Verbinden unseres mürrischen Terriers zuzusehen, war großartig: eine fantastische und sehr gründliche Arbeit. Wir waren sehr dankbar für Ihre freundliche Aufmerksamkeit und Ihren so freundlichen Service in der kurzen Frist. Sehr beeindruckender Dienst."
